剧集ID,剧集名称,导演,主演,地域,开播时间,总集数,平台,是否付费,评分,播出方式,是否独家,主题,豆瓣ID,是否爱奇艺出品,首集ID
204939301,暗战危城,黄家辉;寇占文,于震;戴娇倩;任东霖;戚玉武;杨思琦;岳跃利;张欣颜;张澍;刘瑞琪;王昌娥,内地,20161021,40,爱奇艺,0,7,,False,战争/军旅,,,555320200
248101101,聂荣臻,周友朝,林永健;齐欢,内地,20131211,29,爱奇艺,0,7.4,,False,剧情,20451339,,9036303500
120621801,倾城绝恋DVD版,何东兴;周国栋,李晟;何晟铭;田家达;潘迎紫;王珂;戴春荣,内地,20130128,41,爱奇艺,0,6.1,每日24:00 三集连播,False,剧情,,,372188
202544101,王大花的革命生涯,简川訸,闫妮;张博;辛芷蕾;高峰（演员）;刘立伟;王烈;尹国华;木幡龙;李思博,内地,20150331,40,爱奇艺,0,5.8,,False,喜剧/战争/谍战/剧情,,,357729000
202596101,婚前协议,朱锐彬,何晟铭;白冰;于和伟;王琳;王黎雯;宋允皓;方子春;秦焰;秦雪,内地,20150412,40,爱奇艺,0,7.1,,False,言情/家庭/都市,,,359019100
202919401,花千骨2015,邹曦,赵丽颖;蒋方婷;马可;董春辉;王修泽;彭紫烊;阮圣文;刘秋实,内地,20150901,32,爱奇艺,2,7.7,VIP看全集,True,自制/言情/都市/穿越/剧情/奇幻/网剧,,,397768800
202397101,别叫我兄弟,付宁,朱雨辰;任重;姜妍;程媛媛;方安娜;周璞;班赞;陈慧敏;芮伟航;王可昕,内地,20150113,32,爱奇艺,0,7.4,每日24:00 两集连播,False,言情/都市/年代,,,339770500
203149501,破阵,邵芳,富大龙;陈昭荣;王珂;吴谨西;刘长纯;陈欣予;姚刚,内地,20151104,36,爱奇艺,0,6,,False,言情/战争/军旅/谍战/年代,,,415011400
202483801,活色生香DVD版,何澍培,李易峰;陈伟霆;唐嫣;舒畅;黄宥明（黄明）;李溪芮;张智尧;杨明娜;何中华,内地,20150204,44,爱奇艺,0,7.8,周日到周四24:00 两集；周五、周六24:00 一集,False,家庭/古装/剧情,,,346547600
203353001,我是赵传奇,海顿,海顿;翁虹;赵恒煊;杜旭东;赵小川;宋楚炎;宋笠娜;范哲琛;李明;李宗翰;曹力,内地,20151211,45,爱奇艺,0,7.3,,False,战争/军旅/年代/剧情,,,429151900
203004901,生死血符,管虎,陶泽如;陈瑾;沙景昌;白恩;詹姆斯·奥夫斯,内地,20150918,36,爱奇艺,0,7.1,,False,战争/年代/剧情,,,399151000
202944501,伪装者DVD版,李雪,胡歌;靳东;刘敏涛;王凯;王乐君;宋轶;王鸥;岳旸;郭晓峰;王铮;刘奕君;郭虹;张棪琰,内地,20150831,41,爱奇艺,0,8.9,周日至周四24:00 两集； 周五、周六24:00 一集,False,悬疑/战争/爱情/剧情,,,393778400
202594001,猜拳,韦大军,耿乐;陈丽娜;公磊;王伟;刘家良;徐少强;三浦研一;耿长军;甘雨;盖克;齐志;李明珠3,内地,20150405,30,爱奇艺,0,7,,False,战争/谍战/悬疑/剧情,,,358081400
201736301,大道通天,李大为;王子涵,李光洁;殷桃;吴秀波;周海媚;江雪,内地,20150123,28,爱奇艺,0,4.5,每日24:00 两集连播,False,言情/年代/剧情,,,384001900
102929101,在线爱,杜童,李雅男;程琤;张兴哲;赵多娜,内地,20110101,26,爱奇艺,2,6.8,VIP看全集,True,自制/言情/剧情/网剧,,,125162
207089401,爱你两万里,冯大年,萨钢云;汤亚;范晓波,内地,20110101,22,爱奇艺,0,5,,False,言情,,,701293600
100023401,窈跳淑女,向灼,徐小飒;殷叶子;王策;李北岳,内地,20110105,10,爱奇艺,0,5.1,,False,都市/剧情,,,62966
102248201,拉手帮,陈家炜,王镭;王咪佳;赵梓冲;李宗雷;唐婉;王军;胡朝戈;田雷;黄澄澄;赵子琪;叶蓓;刘刚;蒋方舟;许飞,内地,20110618,10,爱奇艺,0,5.1,,False,喜剧/古装/搞笑,,,111401
101638601,冲吧宅男,郭康;赵春玉,小贱;星弟;KENT王健,内地,20110101,10,爱奇艺,0,5.1,,False,喜剧/家庭/剧情,,,97998
217218001,闹春莲萧舞起来,毛勇,蔡沅江;张登平;曾彬峰;王洁;段乃心,内地,20110101,28,爱奇艺,0,5.2,,False,家庭/剧情,,,800940100
102443601,乐动青春,陈奕先,胡夏,内地,20110801,3,爱奇艺,0,7.5,,False,喜剧/爱情/剧情,,,115502
203052401,光明底线,陈奕杰,张卉;方芳;代长江;尹泽强;项雨薇,内地,20110701,20,爱奇艺,0,4.7,,False,都市/剧情,,,410905400
202251201,团圆饭,徐纪周,李光洁;马苏;李健;傅晶;李依玲;代旭;何泓姗;徐囡楠;张宁江;熊俊豪,内地,20141206,45,爱奇艺,0,7.4,周一至周五24:00 三集，周六、日24:00 两集,False,喜剧/爱情/剧情,,,331439800
200449701,废柴兄弟1,尹琪,王宁;修睿;魏梦;叶思齐 （女）;杨东麒;王妍之;张懿曼;孔二狗;大兵;柳岩;王李丹妮,内地,20140328,20,爱奇艺,2,7.2,VIP看全集,True,自制/喜剧/网剧,,,231640600
202125401,马向阳下乡记,张永新,吴秀波;王雅捷;李洪涛;梁爱琪;姜寒;谭洋;来喜;高晓菲,内地,20140903,40,爱奇艺,0,7.6,,False,农村/剧情,,,304421600
202290201,鲜花盛开的村庄,陈福黔,苏可;李梅可;熊睿玲;牛群;李燕生;康晓熙;廖健,内地,20140218,30,爱奇艺,0,6.8,,False,喜剧/农村/剧情,,,332669900
200749801,绝爱,俞钟,张歆艺;李光洁;奇道;杨舒婷;大左;何泓姗;石兆琪;冯雷;周晓鸥;程煜,内地,20140626,32,爱奇艺,0,6.7,周一至周五24:00 3集；周六、日2集,False,言情/偶像,,,252388100
200784601,真爱遇到他,柯翰辰,安以轩;贺军翔,内地,20140706,27,爱奇艺,0,7,,False,言情/偶像,,,254544300
111367401,神剧亮了,剧视电,剧视电,内地,20140820,366,爱奇艺,0,8.1,每周三神剧上线,True,喜剧/剧情/奇幻,,,10252442100
208935401,只想今生一起走,方军,张粟;钟雷;贾一平;王璐瑶;翁虹,内地,20140513,29,爱奇艺,0,6.7,,False,言情/都市/剧情,,,828066300
203034501,美梦成真,黄永刚,杨烁;曾泳醍;夏凡;韩雯雯;张赫;蔡俊涛;依灵,内地,20140101,30,爱奇艺,2,7.1,VIP看全集,True,言情/偶像/都市/剧情,,,404011800
202185901,转身说爱你,张博昱,王珞丹;崔始源;袁弘;江语晨;宣言,内地,20141017,32,爱奇艺,0,5.4,,False,言情/偶像,,,348160000
200546201,七年之痒,张轩南,华少;文清;郑子寒;李金铭;李好;蒋小涵;王新军;陈嘉芝;徐睿;蒋林静,内地,20140427,40,爱奇艺,0,6.7,每日24:00 两集连播,False,家庭/都市/爱情,,,237716600
200675101,美人如画DVD版,李慧珠;邓伟恩,董洁;杜淳;何晟铭;张嘉倪;高昊;曹曦文;苏青;张晨光;李耀敬;邓萃雯;黄文豪;姜鸿;吴岱融,内地,20140531,50,爱奇艺,0,6.6,,False,古装/言情,,,244907500
90037801,侬本多情,李惠民,贾静雯;黄少祺;孙兴;廖晓琴;何赛飞;陈龙;高鑫;许榕真;冯绍峰;于洪亮;徐麒文,内地,20100104,40,腾讯,0,6.6,,False,言情/年代/剧情,,,
202701301,生死博弈,高战,郑晓宁;于晓光;张岩;安泽豪;王强;杨树泉;赵龙豪;张晗;董玥,内地,20101021,20,爱奇艺,0,6.5,,False,商战/剧情,,,370884200
133013201,夺子战争,彭军,马苏;钱泳辰;傅艺伟;罗刚;潘虹;夏宗佑;炽龙;高晓菲,内地,20100101,25,爱奇艺,0,6.2,,False,言情/家庭,,,518377
202968701,风雨桃花镇,何树培,方力申;邓丽欣;于荣光;岳跃利;张玉洁;杨琨,内地,20100101,36,爱奇艺,0,6.6,,False,偶像/剧情,,,406412400
90060001,苍穹之昴,汪俊,田中裕子;殷桃;余少群;周一围;张博;张檬;石小满;赵丽颖;王奕;初晓;周骏;田中隆三;小泽征悦;徐雅祺;庄玉婷;刘长生;李彦明,内地,20100101,28,爱奇艺,0,6.7,,False,古装/言情/宫廷/历史,,,4291
90607201,无懈可击之美女如云,蒋家俊,赵柯;何润东;董璇;戚薇;阚清子;佟丽娅;胡兵;郑希怡;田亮;叶项明;连凯,内地,20100101,36,爱奇艺,0,6.6,,False,古装/言情/宫廷/历史,,,28929
203079001,怎么会爱上你,李平,张哲瀚;李良;李雪峰;陈昀;李梦洋,内地,20101117,20,爱奇艺,0,6.2,,False,言情/偶像/剧情,,,410432800
90278201,我是业主,刘惠宁,张嘉译;王海燕;刘金山;田小洁;盖克;罗京民;冯恩鹤,内地,20100601,24,爱奇艺,0,6.7,,False,言情/家庭/青春,,,19890
210361201,跨国阴谋,毛卫宁,陈逸恒;冯国强;石琳,内地,20100201,20,爱奇艺,0,6.1,,False,悬疑,,,781870200
232686601,经营婚姻,陈燕民,朱雨辰;李念;李成儒;黄爱玲;张铁林;张鹭,内地,20120101,30,爱奇艺,0,6.2,,False,家庭/剧情,,,1513959200
213681201,美味奇缘,柯政铭,披拉·尼迪裴善官;毛晓彤;张雨剑;陈欣予;方逸伦;盛朗熙;闫肃;潘虹;黄建群;苑琼丹,内地,20170911,53,爱奇艺,0,7.8,周一至周四24点2集；周五至周日1集,False,爱情/剧情,,,785629100
205162101,守护丽人,袁英明;朱少杰,李小璐;张译;李智楠;吴谨言;刘佩琦,内地,20170101,47,爱奇艺,0,7.9,周日至周五24:00播出2集；周六24:00播出1集,False,爱情/剧情,,,595161800
206003901,新猛龙过江,邹集城;凌飞,苗侨伟;陈国坤;杨蓉;范雨林;王伟光;牟凤彬;杜维瀚;王思懿;何佳怡;李昊翰;谢闻轩;李眸,内地,20170228,36,爱奇艺,0,5.8,周五至周三 24:00 更新2集；周四 24:00 更新1集,False,战争/年代,,,623821100
206182401,云巅之上第2季,李慧珠;邓伟恩;李文龙;陈家霖,陈晓;袁姗姗;郭晓东;蒋梦婕;张哲瀚;米热;臧洪娜;蔡文静;何泓姗;白宇;何佳怡,内地,20170330,25,爱奇艺,2,8.1,VIP看全集,True,言情/偶像/青春/都市/剧情,,,642297300
206994201,远征远征,吴斌（导演）;朱质冰,张丰毅;沈培艺;曹操;张世会;丁勇岱;邢岷山;王姬;高一玮;薛浩文;万思维,内地,20170512,38,爱奇艺,0,7.4,,False,战争,,,677486000
205534901,孤战,姚星星;陈卫国,苗圃;王雅伦;冯恩鹤;刘钇彤;马丽;姚安濂,内地,20170102,52,爱奇艺,0,7,每天24:00 两集连播,False,战争/谍战,,,594255300
205551601,漂亮的李慧珍,赵晨阳,盛一伦;迪丽热巴;张彬彬;李溪芮;王骁;王一楠;李东恒,内地,20170102,46,爱奇艺,2,8.4,每周日至周四24:00 两集连播,False,言情/偶像/青春/都市/喜剧,,,595687300
216426001,路从今夜白之遇见青春,顾贇贇,陈若轩;安悦溪;罗予彤;魏哲鸣;王玲玉;匡牧野;汪诺乔;李柄辉,内地,20171101,30,爱奇艺,0,7.5,周一至周四24点更新2集,False,言情/偶像/青春,26425605,,826305300
206452001,职场是个技术活,李牧鸽,王耀庆;潘之琳;魏千翔;应采儿;王策;金燕玲;邱意浓;王思予,内地,20170511,56,爱奇艺,0,7.3,每周日至周五24:00 更新两集 周六24:00更新一集,False,爱情/剧情,,,676916100
206067801,咱家,汪锡宏,于晓光;吴越;娜仁花;翟万臣;宋运成;刘琳;李芯逸;常方源,内地,20170305,54,爱奇艺,0,7.1,,False,言情/家庭/都市,,,626914700
205706901,淘气爷孙,侯明杰,杜源;刘欢(演员);朱茵 (内地);徐梵溪;石悦安鑫;张艺瀚;李芯逸,内地,20170128,42,爱奇艺,0,7.6,,False,言情/家庭/都市/喜剧,,,608816600
206423401,你的传奇之危机四伏,黄伟杰,朱泳腾;张殿伦;王馨可;鸿利;丁勇岱;马小宁,内地,20170413,45,爱奇艺,0,6.6,每日24:00 两集连播,False,战争/年代,,,649885000
202923801,守卫者浮出水面,潘镜丞,靳东;韩雨芹;齐奎;刘立;李昊臻;吴谨言;高爽;李洪涛;焦体怡,内地,20170814,30,爱奇艺,0,7.3,周日至周五24点2集;周六24点1集,False,都市/谍战/悬疑,,,756992900
205532301,乱世丽人行,卢伦常,韩雪;付辛博;毛林林;张丹峰;李泽锋;王琳;杜志国;张皓然;周璞,内地,20170102,50,爱奇艺,0,7.2,每日24:00 两集连播,False,战争/年代,,,594279300
204768701,寻找前世之旅,高林豹,马可;付辛博;周雨彤;聂子皓;那家威;鲍天琦;潘霜霜;宫正楠,内地,20170116,12,爱奇艺,2,7.8,VIP看全集,True,自制/古装/言情/偶像/青春/悬疑/穿越/剧情/奇幻/网剧,,,603149300
205171701,深夜食堂,蔡岳勋,黄磊;张钧甯;赵又廷;海清;何炅;戚薇;吴昕;萧敬腾;胡冰卿;应采儿;陈意涵;马苏;阚清子;刘昊然;徐娇,内地,20170612,36,爱奇艺,0,8.1,周日至周五 更新2集；周六 更新1集,False,偶像/剧情,,,697451300
203997101,三妹,习辛,练练;李健;刘亭作;苇青,内地,20160514,56,爱奇艺,0,6.9,,False,农村/剧情,,,482924100
201829701,蝴蝶行动,简川訸,唐一菲;齐奎;高鑫;徐成峰;谢钢,内地,20130101,30,爱奇艺,0,7,,False,战争/谍战/悬疑,,,800808600
202885401,克拉之恋,陈铭章,郑智薰;唐嫣;罗晋;迪丽热巴;姚奕辰;郭柯彤;张雯;傅方俊;白凡;王东;薛祺;王艺博;马捷;张兰;朱薇薇;陆忠;杜娟;张译文;聂新源,内地,20150807,35,爱奇艺,0,6.9,每日24:00 两集连播,False,言情/偶像/都市,,,386673400
202663001,婚姻时差,李木戈,王志飞;江珊;周显欣;黄勐;谢园;杨皓宇;刘羽琦;宋宁;佟悦;何泓姗;宫筱轩;白志迪;杨青;及莉;蒋昌义;李鸣惊;邹秋积;李景儿;赵长顺,内地,20150522,38,爱奇艺,0,5.6,,False,言情/家庭/都市/剧情,,,368126300
212726801,蝴蝶劫,刘全玮,张津赫;田野,内地,20150627,28,爱奇艺,0,6.5,,False,都市/剧情,,,1455897000
202694901,二婶,汪锡宏,黄曼;李东霖;王骏毅;王纯;斯琴高娃;唐沸潮;杨树田,内地,20150525,38,爱奇艺,0,5.5,,False,言情/家庭/剧情,,,368878000
202989601,活着再见,姜凯阳,张陆;陈蓉（演员）;赵达;骆达华;赵龙豪;石兆琪,内地,20150929,12,爱奇艺,2,7.4,VIP看全集,True,自制/谍战/悬疑/罪案/剧情/网剧,,,399667700
202770101,生死兄弟情,萧峰,郭晓东;王斑;车永莉;张帆;郭超;马杰;杨舒枫;宋雨霏,内地,20150627,36,爱奇艺,0,4.5,,False,剧情,,,376158700
202541901,三个奶爸,刘恺,李晨;张歆艺;陈赫;张萌;田雷;李倩;周宸佳;魏子昕;李光复;黄爱玲;梁超;孙志翔;唐旭,内地,20151021,34,爱奇艺,0,7.6,每日24:00 两集连播,False,言情/偶像/都市,,,409442000
202957301,二十四道拐,张玉中,刘小锋;甘婷婷;海一天;齐芳;黄品沅;武强;鲁玉杰;张跃刚;王迎奇;石琳,内地,20150909,32,爱奇艺,0,6.1,,False,战争/军旅/谍战/年代,,,396523900
202780601,火线英雄,丁梦龙,保剑锋;朱梓骁;田子田;弦子;王喜;金世佳;牛犇;张子文,内地,20150701,33,爱奇艺,0,6.9,,False,都市/军旅/剧情,,,377256000
203382401,爱情公寓番外篇第二季,韦正,陈赫;娄艺潇;孙艺洲;李佳航,内地,20151224,4,爱奇艺,0,7,,False,喜剧,,,433766700
203021901,夺宝传奇,李森;金霖,徐僧;陈洁;亓航;石安妮;马诗红;钱漪;马杰;马杰力;李军;倪土;梁春书;郭凯,内地,20150923,37,爱奇艺,0,7.3,每日24:00 两集连播,False,悬疑/年代/剧情,,,400681700
247307501,原乡,张国立,张国立;陈宝国;奚美娟;马少骅;冯恩鹤;宋晓英;朱德承;李耕;高天;卢茜,内地,20140312,31,爱奇艺,0,7.4,,False,剧情,11500327,,7787698600
200741101,幸福美丽绽放,安建,刘涛;涂松岩;马梓涵;白庆琳;潘雨辰;芦芳生,内地,20140616,30,爱奇艺,0,6.8,周日至周四3集；周五、六2集,False,家庭/爱情,,,250082300
90281901,漂亮女人,刘新,陈小艺;王同辉;常铖;马恩然;曹培昌;孙镱菲;黄梅莹;李明启,内地,20100605,28,爱奇艺,0,6.3,,False,家庭/青春/剧情,,,19956
241053001,风中玫瑰,毓博,刘威;韩宇;郑楠,内地,20120101,20,爱奇艺,0,5.7,,False,言情/家庭,,,2395580800
210330401,我的妈妈是天使,余蒨蒨,梁又琳;吴磊;赵锦焘;陈冠霖;顾宝明;王翔弘;刘添月;曹永祥,内地,20121216,30,爱奇艺,0,6.3,,False,爱情/家庭/科幻/剧情,,,1486881100
201733401,摩西密码,楼健,归亚蕾;修宗迪;宗峰岩;庞国昌;孙大川,内地,20120421,30,爱奇艺,0,6.4,,False,历史/剧情,,,1496853200
204938601,牧野诡事,赵小鸥;赵小溪,王大陆;金晨;王栎鑫;张博宇;张鑫;李世鹏;虎虎;曾梦雪;许奕;刘羽琦;徐箭,内地,20170703,12,爱奇艺,2,8.1,VIP看全集,True,自制/青春/悬疑/剧情/网剧,,,714622700
202699201,黎明决战,刘江,王千源;刘诗诗;张晞临;曹炳琨;李梦,内地,20170303,31,爱奇艺,0,7.4,周一至周六24:00 更新2集，周日24:00 更新1集,False,悬疑/谍战/剧情,,,627547700
213648201,最后的战士,谭俏,芦芳生;张志坚;石安妮;羿坤;孙艺宁;宁晓志;任正彬;董晴;包德馨,内地,20171121,44,爱奇艺,0,7.6,,False,战争,,,837227800
90863001,丘比特的圈套,Buang.Ruk,Pong Nawat;Bee Namthip;Pang Oranjira;巴恭·玛诺;查亚童·塞塔金达;鹏泰·尼勇泰;披娜·撒卡恭,泰国,20171211,26,爱奇艺,0,6.9,,False,言情/家庭/青春,3732154,,33702
205479801,盲约,柯翰辰,蒋欣;陆毅;李雅男;王汀;冉旭;郭鑫;杨安琪;宋晨;郑佩佩;恬妞,内地,20170815,48,爱奇艺,0,7.7,周日至周五24点2集;周六24点1集,False,爱情/都市/剧情,26801053,,758287500
206332401,卧底2,姜凯阳,赵达;张陆;骆达华;曲高位;王工一;王志刚;邢宇菲;徐露;苏濛濛;赵龙豪,内地,20170421,12,爱奇艺,2,7.5,VIP看全集,True,自制/悬疑/罪案/剧情/网剧,,,657233400
206096501,因为遇见你DVD版,周晓鹏,孙怡;邓伦;吴优;代超;刘敏涛;李智楠;潘仪君;郭虹;吴竞;罗刚,内地,20170305,56,爱奇艺,2,8.4,,False,言情/偶像/都市,,,628402800
207489001,特化师,潘镜丞,张丹峰;谭松韵;应昊茗;代超;周梓言;王嵛;陈燃;庹宗华;阿楠;张晗;胡彩虹;邢岷山,内地,20171119,42,爱奇艺,2,7.7,VIP看全集,True,言情/偶像/青春,26918876,,839673600
105089401,旋转的爱,Theerasak Promngern,Weir Sukollwat;Pinky Sawika;Pulpat Attapanyapol;Tarn Kanya,泰国,20171211,34,爱奇艺,0,6.8,,False,言情/剧情,3875044,,161255
204770101,映山红,黄力加,叶璇;田海蓉;黄小蕾;莫小棋;朱宏嘉;王新;张衣;冯恩鹤;刘斌,内地,20160930,42,爱奇艺,0,6.1,,False,战争,,,545077900
203853401,废柴兄弟4,尹琪;姬智,王宁;修睿;童菲;魏梦;王妍之;杨冬麒;叶思齐 （女）;张懿曼;大兵;史策;杜韩,内地,20160509,20,爱奇艺,2,7.2,VIP看全集,True,自制/青春/喜剧/网剧,,,480094400
204284801,多少爱可以重来,刘保成,王琳;潘粤明;俞灏明;刘雨欣;高曙光;乔欣;杨昆;郭艳;吴晓敏;夏花,内地,20160715,56,爱奇艺,0,7.5,每日24:00 三集连播,False,言情/家庭/都市/剧情,,,509061000
204532301,双刺,牟晓杰,祖峰;王子文;曹征;倪虹洁;肖涵;尤勇智;郭广平;任正彬;曹卫宇,内地,20160929,41,爱奇艺,0,6.7,周一至周六24:00 两集连播；周日24:00 播一集,False,谍战/剧情,,,545199800
203077201,煮妇神探,吴锦源;冯柏源,李小璐;贾乃亮;刘恩佑;吕一;黄宥明（黄明）;傅迦;刘萌萌;李子峰;乔红;许绍雄,内地,20160108,43,爱奇艺,0,7.6,每日24:00 两集连播,False,悬疑/剧情,,,439231700
203778601,蚂蚱,金姝慧,迟佳;蒋欣;夏凡;林源;邢志东;金铁峰;张艺龙;米冈宽纯,内地,20160320,38,爱奇艺,0,6.9,每日24:00 两集连播,False,谍战/剧情,,,462145500
203446801,欢天喜地对亲家,王晓曦,秦卫东;李菁菁;邵峰,内地,20160104,35,爱奇艺,0,7,,False,言情/家庭/喜剧/农村,,,437457300
204221801,海棠依旧,陈力,孙维民;黄薇;唐国强;卢奇;王伍福,内地,20160704,41,爱奇艺,0,7.5,每日24:00 两集连播,False,历史,,,504134900
204768001,锻刀,曾辉,蒲巴甲;徐僧;王鸥;郑亦桐,内地,20161001,38,爱奇艺,0,7.3,,False,战争/谍战,,,544940900
204067701,我和她的传奇情仇,陶秋普,李健;颜丹晨;史光辉;周奇奇;祖峰;张永健;米学东;鲍大志;沙景昌;侯长荣;李嘉熙,内地,20160602,44,爱奇艺,0,7,每日24:00 两集连播,False,言情/年代,,,491163200
204031601,三八线,梦继,张国强;曹曦文;王挺;张洪睿;战卫华;汪裴;王智;王学圻,内地,20160528,38,爱奇艺,0,7.6,,False,战争/年代/剧情,,,488764100
145902101,生死相依,周家文,李宗翰;蒋梦婕;赵越;侯璎珏;韩雯雯;涂黎曼;杨大鹏;朱俞硕,内地,20130728,46,爱奇艺,0,6.9,,False,言情/家庭/都市,,,695148
123995001,青春期撞上更年期2,庞好,马伊琍;杜淳;赵正阳;陈思斯;于嘉萌;刘莉莉;李光复;马书良;王之夏;张京宇;于莎莎,内地,20130306,42,爱奇艺,0,7,每日01:00 两集连播,False,言情/家庭,,,414023
121586601,笑傲江湖DVD版,胡意涓,霍建华;袁姗姗;杨蓉;陈晓;黄文豪;陈乔恩;邓莎;韩栋;杨明娜;张永刚,内地,20130206,42,腾讯,0,7.3,每日01:00 三集连播,False,古装/武侠/爱情/剧情,,,
